kd_diff,sig_strike_diff,total_strikes_diff,td_diff,ctrl_time_diff,height_diff,reach_diff,age_diff,winrate_diff,winner
-1,-5.6,15.4,-0.2,-20.8,2,4,-2,-0.079761905,0
0,-1,-5.6,-1,-22,-1,2,2,-0.00678733,1
-0.4,13.6,12,1.8,90.6,-1,-3,2,0.047826087,1
0,25.66666667,55.66666667,1.333333333,29.66666667,0,3,1,-0.047619048,0
0,11.8,11,-0.6,42.4,-1,1,3,-0.238636364,0
-0.8,-4.4,-5,0.4,-1,3,-2,4,0.02707137,1
0.2,-21.6,-61.2,-0.8,-119.6,0,1,0,-0.022412657,1
0.4,-19.6,-22,-0.8,-130.2,6,6,-9,-0.034534535,1
0.6,17.6,7.4,-0.8,-18.4,-5,-6,4,-0.167464115,0
0,2,0,0,52,0,-2,0,0.05,0
-0.05,13.3,23.7,1.2,99.75,2,-1,-9,0.140271493,1
-0.2,56.4,96.2,2.8,243.2,0,-6,-3,-0.0066313,0
0,11,28.5,1,45,-3,-3,1,0.112318841,1
-0.666666667,-42.33333333,-40.66666667,0.333333333,88,0,-2,5,0.066666667,1
0,-64,-65.66666667,0.333333333,-119.8333333,-1,0,6,-0.154761905,0
-0.25,-28.05,-36.75,1.4,61.05,-1,0,10,-0.03030303,0
1,16,21,0,200,-2,0,-4,0.035714286,1
0.6,-10.2,-2.6,1,-16.6,-3,-4,7,-0.005050505,1
0.2,-19.8,-40.6,-3.8,-216,-6,-8,17,-0.310185185,0
1,8.5,-14.25,-1.25,-47.5,2,1,-8,-0.040133779,1
-0.6,-19.4,-6.8,0.8,189,-1,2,-6,0.054761905,1
0.333333333,-17.66666667,-6,0.666666667,104.3333333,2,1,-5,-0.083333333,1
0.15,5.2,-15.1,-0.9,-147.4,-1,-2,4,-0.006385696,0
0,-16,-25,1,77,-1,0,-3,0.018567639,0
0.333333333,30.33333333,6.666666667,-3,-228.3333333,-5,0,4,-0.045698925,1
-0.4,-11.4,2.2,1,126.6,0,2,3,0.075268817,1
0,-7.4,-40.2,-1.4,-168.4,1,2,-3,-0.087301587,1
0.3,-9.55,-11.5,-2.1,-109.05,-1,0,-1,-0.054621849,0
-1,-18.5,-9,-1,106,0,1,3,-0.027777778,1
-0.3,-27.6,-37.9,-1.5,-236.4,0,-1,9,0.096153846,1
0,6.4,15.4,1,96,-2,1,0,0.216666667,1
0,-15,-10.7,2.8,211.8,-4,-6,8,0.124731183,1
0.2,2,24.6,0,244,0,2,7,0.083333333,1
0.1,5.5,3.8,0.35,-28.05,-1,-2,7,0.15210084,1
-0.2,-20,-24,-0.2,-2.2,-2,0,4,0.033333333,1
0.2,-23.2,-25.2,0,65.2,-2,-3,2,0.04,1
-0.3,8.5,36,2.6,319.4,2,4,3,0.153110048,1
0,0,0,0,0,-1,-5,10,-0.073593074,0
0.2,-6.8,-22.8,-0.4,-80,3,6,7,0.057777778,1
-0.5,6,6.5,1.5,115,-1,-1,7,-0.049019608,1
-0.6,-0.8,-8.4,0.6,37.2,0,-5,5,0.003472222,1
-0.6,6.6,25.8,0.6,147.6,-5,-8,4,-0.021829522,0
-0.666666667,-11,-25.66666667,-2,-210.5,3,1,-1,-0.266666667,0
0.6,-75.5,-106.2,0,4.6,-2,-3,1,-0.036337209,1
0.2,-41.8,-44.8,0.2,37.6,0,0,-2,0.067272727,0
0.2,12,63.6,2.8,380,1,-3,-4,0.080495356,1
0.333333333,54.33333333,63,-1,-149.6666667,3,-1,-2,0.178571429,1
0,13.4,-0.2,-0.4,-159.2,-1,-2,-3,-0.164596273,1
0,-5.666666667,1.666666667,1.333333333,124.3333333,-2,-8,1,0.073863636,0
-0.083333333,-1.666666667,8.916666667,4,248,2,3,7,0.036842105,1
0.5,-26.2,-52.15,-0.75,-138.75,0,3,-8,-0.068333333,1
0,0,0,0,0,1,2,1,-0.022727273,0
0.2,29,75.4,1.4,172.4,0,-3,4,-0.05,1
-0.333333333,25,77.06666667,1.6,301.6,-3,-3,10,0.155862069,1
-1.666666667,-9,-29.66666667,1.333333333,-15.33333333,0,-3,3,-0.136363636,1
0.4,19.6,10,-2.4,-101.2,2,1,-5,-0.182382134,1
0.2,-9.4,-12.6,-0.8,-60,-1,-1,-4,0.105137395,0
0.333333333,-1.333333333,-13.33333333,-0.333333333,-36.66666667,-3,-2,3,0.032051282,1
-1.333333333,8.666666667,9.5,0.666666667,-11.5,2,-1,-3,-0.052631579,0
-0.3,-54.8,-32.8,0.8,-53,0,-2,2,-0.12962963,1
0,0,0,0,0,0,1,-2,-0.104827586,0
0,-12.75,-54,-4.5,-302.75,3,0,5,-0.063049853,0
0,-0.65,16.7,0.4,193.3,0,-1,-8,0.263389582,1
0.45,30.15,39.35,-0.25,50.9,-1,1,5,-0.216666667,1
0.2,-65,-17.4,-1,-98.8,-1,1,-7,0.065384615,0
0.4,3.2,12.6,1.8,-55.6,1,2,1,0.197142857,1
0,-7.2,73.6,4,401.8,0,-2,2,0.139135255,1
-0.6,12.4,4.6,-0.2,72.8,2,2,2,0.07254623,1
-0.75,-12.75,-2.25,1,0.25,-2,0,-6,0.11372549,0
0,-74,-58.5,2.5,383,-5,0,1,-0.052173913,0
0,-3.5,42.5,0,278.75,3,5,-8,0.077777778,1
0,-45.6,-64.8,-0.2,-70.6,1,3,0,0.115384615,0
0,-19.83333333,-58.5,0.333333333,-23.16666667,-5,-7,3,0.025641026,0
0,-14,-20,-2,-124,-2,0,-5,0.137096774,1
0.266666667,10.73333333,3.133333333,0.466666667,-1.8,0,-1,-4,0.231225296,1
-0.2,3.6,35.8,6.6,460.2,-1,-5,-2,0.368421053,1
0.15,7.95,9.4,-2.05,-71.6,2,2,3,-0.059684685,1
0,9.8,-37.06666667,-2.866666667,-134.1333333,3,1,0,-0.114285714,0
0.4,20.8,18.6,-1.2,-47.6,-1,-5,3,0.02173913,0
0.75,-31.25,-37,-1,-58.75,1,2,5,-0.018181818,0
-0.133333333,-61.6,-76.33333333,-0.333333333,-127.9333333,-2,3,1,0.09984639,1
-0.2,3.8,23.26666667,-0.933333333,-28,0,1,-6,-0.122605364,0
-1,-3.7,-9.4,-0.5,-55.6,3,2,2,-0.106153846,0
0,-11.8,18.6,3,110.4,1,1,8,-0.058928571,1
0.4,21,30.6,-0.2,-67.4,3,4,2,-0.000887311,0
-1,-25.85,-28.7,-1.25,27.95,2,1,3,-0.045714286,0
-0.6,1.8,-1.8,0,-11.8,2,2,5,0.138636364,1
0.2,2,7.4,-1,53.8,-1,-1,8,0.160714286,1
0,-6.2,-21.6,-1.2,-104.4,-3,-1,-1,-0.058333333,0
0,25.33333333,31.66666667,0.333333333,-56,2,-2,0,0,1
0.6,42.6,44,-0.8,11.6,-1,-1,-4,0.139705882,1
-0.05,-5.95,3.6,1.8,170.1,0,0,6,-0.01048951,1
0.2,52.6,54,-1.2,-69.6,0,-2,-2,0.014492754,1
-0.166666667,25.33333333,30.08333333,0.833333333,50.5,1,-4,-2,0.05,1
0,5,7.6,1,-15.8,0,-1,-5,0.042358804,1
0,65.2,79.2,0.8,73.2,0,1,8,-0.08008658,0
0,9.8,11.6,1.8,109.6,2,0,-4,0.161111111,0
0,-7.7,-41.7,-0.7,-195.7,-1,-4,1,-0.136363636,1
0.4,44.7,63,2.2,77.1,-1,-1,4,-0.064705882,1
1,-17,-36,0,-14,0,2,1,-0.052036199,1
0,5.25,1.25,-0.5,22.5,-1,-1,3,-0.196969697,0
0,-3,-25.6,-2.4,-111,0,2,0,0.00625,1
-1,15.5,22,0.5,41.5,-3,-3,3,0.103174603,0
0,-10,-6,1,17,-1,6,-4,0.035714286,0
0.2,15,19.6,0,126.8,0,-2,11,-0.157692308,1
-0.2,7.4,24.2,0,28,-3,-4,-9,-0.059027778,1
0,30.5,65,0,15,2,-2,0,0.035714286,0
0,-30,-14.5,-3,-92.5,3,3,5,0.054347826,0
0.2,14.4,17,0.2,4,4,-1,-5,0.00952381,1
0.4,12.4,11.6,0.2,57.4,0,-3,6,-0.137878788,0
0.2,-9.6,-5.8,-0.2,-73.6,-2,-5,6,-0.055335968,1
0,-69.8,-59.6,2.2,161.4,-2,-1,4,-0.010138249,1
0,26.2,39.93333333,-1.066666667,180.7333333,-2,-2,-3,0.071528752,1
-0.4,-19.8,-19.4,1.4,17.6,-1,4,-5,0.026827012,0
-0.6,-11,12.6,2.6,263.2,1,1,-1,-0.00511509,0
0.666666667,-2.166666667,-45,-1.5,-375.8333333,0,3,-1,-0.042105263,1
0,-17.4,-10.8,0.8,172,-3,-2,3,0.083333333,1
0,3.166666667,9.833333333,0.166666667,-170.8333333,2,-1,-8,-0.175,1
-1.5,5.5,10,2,58,2,-1,-3,-0.052631579,0
-0.5,-2,0,0,6,-4,-5,-2,-0.097826087,0
0,12,13,2,145,-2,2,2,0.085714286,1
0,-2,-4,1,-41,-2,-4,-6,0.081521739,1
0,-20,-19,1,44,3,1,-8,0.203296703,1
0,-16.75,-74.75,0,-236,-1,-2,4,0.01863354,0
0,-3.166666667,2.083333333,-0.25,15.75,0,-4,1,0.028735632,0
0,0,0,0,0,-2,2,3,0.227272727,0
0,-17.5,-97.1,-6.2,-553.3,-1,-6,5,-0.174736842,0
0,0,0,0,0,0,1,10,-0.120320856,0
0,0,24.33333333,3,221,-2,-2,-7,-0.119230769,0
0,0,0,0,0,1,1,2,0.1,0
0,0,0,0,0,0,-3,-1,0,0
0,0,0,0,0,0,0,-4,0.222222222,1
-0.6,19.6,17.4,-0.4,-98,4,4,12,0.091811414,0
0.6,-2.866666667,-26,0.133333333,-7.466666667,1,-1,-2,-0.029761905,1
-0.4,-22.2,-8.2,-0.4,-39.4,-1,-2,2,0.369047619,1
-0.2,20.4,24.2,-1.4,-152,2,-2,3,0.071428571,0
0,5,11,0,185,5,1,-1,0.214035088,1
-0.5,8,6.5,-0.5,-140.5,0,-3,0,0.043010753,1
0,8,21.8,-0.2,166,-1,2,-2,-0.347222222,0
0,0,0,0,0,1,-5,-10,0.108333333,1
0.25,40,17.5,-1.25,-114.75,1,2,-8,-0.142857143,0
0,40,59,1,60,2,-2,-8,0.145748988,0
0,6,22.5,0.5,18,1,0,1,0.127155172,0
0,-28.66666667,-41,-0.666666667,-19,-3,2,10,0.192307692,1
0.15,7.8,-25.5,-0.4,-133.55,1,-1,8,-0.002457002,1
0,5,-2.2,-0.6,61.2,1,0,-2,-0.083333333,0
0.2,-12.8,-44.2,-2,-191.8,3,3,4,-0.167586207,0
-0.2,-8.4,-46.8,0.4,127.6,-1,-3,-6,0.019047619,1
0,-7.6,-6.6,-0.4,18,1,5,-11,0.077399381,1
0.5,28.5,15,2.5,230.5,-2,-1,5,0.251920123,1
0.6,8.2,9.8,-0.8,-75.4,-1,1,-4,-0.256944444,1
0,6.466666667,16,1.133333333,134.6,-2,-4,2,-0.103896104,1
0,-4,-23,-1,-60,-3,1,12,0.040133779,0
0.5,-12,-21.75,-0.75,-17.25,0,-5,5,-0.101293103,0
0,-11.33333333,-15.33333333,0,-6.666666667,-2,-3,17,-0.214285714,0
1,1.5,-4,-2,-65.5,-1,0,3,-0.083333333,0
0.2,-27.4,-43.6,-0.8,-43,0,-5,12,-0.208333333,0
0.4,-1.2,-13,1.2,64.6,-1,0,-2,0.044117647,1
0.2,0.2,-2.6,-0.4,-131,2,3,0,-0.126767677,1
1,2.6,1.8,-0.2,-85,0,-3,-12,0.113793103,0
0.4,9.6,-4.2,-2,-145.2,-1,-4,6,0.029100529,0
0,32.2,20.6,-1.333333333,-219.5333333,-2,-3,5,0.022556391,1
0,5.2,-3.2,0,-67.2,3,1,-3,0.003030303,0
0.2,6.8,17.4,0.6,48,-3,-1,4,-0.049910873,0
0,-36.5,-33.5,2.5,9.5,4,3,3,0.056410256,1
0.2,4.2,23,0.8,105.4,2,-2,-12,0.118881119,1
0.4,2.066666667,-5.8,-0.466666667,-182.5333333,-2,0,0,-0.081699346,0
-0.4,-16.6,2.2,1,128.4,-2,-1,7,-0.183933934,0
-0.1,-0.6,4.7,0.6,118.1,2,4,-3,-0.184782609,1
0,-21,-21,0,97,-1,0,0,0,0
0.6,-6.8,-55,-5,-424.8,2,-1,2,-0.159340659,0
1,-67.2,-104,-1,-174.4,2,-2,-5,-0.115942029,0
-0.2,137,139.6,-2.4,-192.2,1,0,5,0.08008658,0
0,-10.4,-9.8,-0.2,17.8,1,1,1,-0.019230769,1
-0.5,-1.3,9.9,1.4,141.2,-4,-3,8,-0.097165992,0
-0.2,8.8,13.8,0.2,-13.4,5,3,1,-0.03968254,1
0.6,-25.1,-27.1,0,-30.3,1,0,0,-0.199488491,0
0,-15,-39,-2.6,-193.8,0,1,6,-0.136842105,1
-0.466666667,22.46666667,24.26666667,-0.4,18.2,1,4,2,0.240740741,1
0.4,-25.05,-25.7,-2.15,-71.1,-2,0,14,-0.012445887,0
0,-1,-10,0,-90,-1,-4,8,0.195,0
0.2,-6.8,6.6,0.2,21.6,0,3,-6,-0.03125,1
-0.2,-10.8,-8.8,-4.4,-65.6,2,0,11,-0.054778555,0
-0.6,-5,-7.2,0,-28.4,-2,-6,1,-0.043010753,1
0.2,1.4,-0.8,-0.6,-11.4,1,-1,5,0.09009009,1
0.6,-18.75,-30.55,-0.55,-47,1,-1,4,-0.039215686,1
0.2,21.8,24.6,0,-13.4,-5,-3,2,0.098529412,1
-0.266666667,3.2,8.4,0.866666667,76.6,-1,-1,-2,0.017142857,1
-1,-19.8,-2.4,2.8,301.4666667,2,6,-1,-0.009469697,1
0,-35.4,-63.8,-1.2,-36.2,-1,1,4,0.068965517,0
0,47.5,43,0.5,78.75,0,-3,-1,0.089285714,1
1,-10,-11,-3,67,2,6,6,-0.033333333,1
0,0.5,-15,1,3.5,-2,6,-12,-0.060606061,1
0.7,20.1,27.1,0.05,-23.45,1,-1,9,-0.103363413,0
0,25.6,35.2,-1,37.4,2,0,1,0.115384615,1
-0.133333333,5.6,-28.93333333,-0.8,-178.2,2,3,7,0.116304348,1
-0.666666667,6.666666667,23.33333333,0.666666667,20.33333333,-2,1,-3,0.085714286,1
0,-12,-8.666666667,2,256,-1,-1,3,0.016666667,1
0,11.5,11.25,1.75,101.75,-1,4,-4,0.025,0
0.4,5,-2.8,-1,-16,4,-1,1,-0.122171946,0
-0.4,27.4,28.4,0,82.8,-2,-9,4,-0.211389961,0
0,6,22.2,0.4,-63.2,-1,0,2,0.062111801,0
0,7,1,-0.5,128,1,-1,13,-0.194444444,0
0.2,-38.86666667,-36.33333333,-1.866666667,51,2,3,-3,-0.117142857,0
0.2,55,43,-2,-201.2,2,-1,8,0.01039501,1
0.2,37.8,61.4,2.2,-48.4,-1,3,7,0.177777778,1
0,25.2,41,0.4,46.2,-1,0,6,0.162055336,1
0,0,0,0,0,-1,0,0,-0.120879121,1
0.4,-40,-62.4,-1.8,-167.4,0,2,-8,0.1,0
2,-58,-88,-8,-395,1,4,-4,0.164750958,0
0.666666667,-14,-21.73333333,-0.266666667,-45.13333333,-1,0,-6,-0.028421053,0
0,-3,-16,1,17,-4,2,2,0.051282051,0
-0.2,-5,-7.4,0.1,-94.4,0,1,-4,0.058201058,1
0,-7.4,-34.4,-1.2,-243.2,1,1,4,-0.144230769,1
0,4.2,3.4,1.2,111.8,0,4,6,0.12039312,0
0,21,9.2,-0.8,-113,1,5,-2,-0.139130435,1
0.2,-29.8,-26.2,2.4,186,3,1,3,0.148462354,0
0,-13.2,-50.6,-2,-205.7333333,-4,0,10,0.121693122,0
0,7.2,18.2,0.8,-37,-3,-3,6,-0.403508772,1
1,16.8,19.4,-1,-63.2,-1,0,-1,0.025735294,1
0.2,1.8,15.8,-0.2,171.4,-5,-4,4,-0.035842294,1
0.266666667,-32.73333333,-24.8,2.4,173.6666667,0,1,6,0.106060606,1
0,-52,-34,1,58,-1,-3,8,-0.047619048,1
0,-13,-14,1.5,132.5,-4,-2,3,0.047008547,1
-0.6,3.8,21,0.8,44.8,-4,-6,-6,0.1,1
0.2,18.8,-3.8,-1.4,-232.6,2,-1,-3,-0.058441558,1
1.5,6,-4.5,-1,-10.25,-1,-2,-5,-0.085858586,1
0.2,1.6,14.8,2,155,-7,-5,10,0.139393939,0
0.5,17.5,52,2.5,329.5,-7,-3,4,0.245833333,1
0,18.2,67.4,3.4,357.4,0,4,-5,0.14,1
0,18,2,-0.5,-22,3,11,-7,-0.044534413,1
-0.2,1,-12.2,-1.4,-87,3,3,0,0.051630435,0
0.2,-21.8,-36,-0.2,102.8,-2,-6,10,-0.041666667,0
0,16.8,41.8,1,132.2,1,-2,-5,0.179310345,0
0.2,3,15.4,0.4,66.4,1,0,1,0.040322581,0
0.4,-10.4,-34.55,-2.1,-125.2,3,3,0,-0.045238095,1
0,-0.4,23.8,0.4,-86.8,7,10,-3,0.020851819,0
0.2,19.8,34,-1.4,-58.6,0,-1,-2,0.03030303,1
0.1,-3.5,-12.9,-0.4,-111.3,-5,-6,9,-0.012820513,1
0.6,-2.6,-12.4,-0.6,-11,0,-2,-4,-0.15,1
0.2,-26.2,-50.8,-1.1,-204.9,-2,-2,11,-0.065789474,0
0,-35.25,-1,-0.5,-53.5,-1,0,-1,-0.071428571,1
0,0,-1.5,1,-122,-6,-4,3,0.102822581,0
-0.2,-17.6,-4.6,-0.2,77.8,-2,2,3,0.003289474,0
0,-22.5,-2.5,1.75,366.5,1,-1,-7,-0.233333333,0
-0.066666667,21.13333333,21.6,1.733333333,160.6,1,3,-2,-0.117867868,1
-0.2,53.5,76.2,-0.1,78.3,-4,-4,0,0.062608696,1
0.25,-6,11.25,0,94.75,-4,-7,8,-0.096153846,1
0,1.6,5.2,-0.6,42.4,2,0,10,-0.070588235,1
0,-30.8,-37.2,1.2,159.8,2,2,-2,0.185714286,1
0.416666667,0.75,-51.25,-0.083333333,49.83333333,0,-2,-4,0.068322981,1
-0.4,13,14,0.4,28.6,-3,-4,-4,0.018181818,1
0,-1.6,-11.2,2.6,112.4,-2,-2,13,0.116666667,1
0,-23.6,-5.8,2.6,217.8,-2,0,3,0.115207373,1
0,-9.4,-10,1,109.8,-3,-3,12,0.030769231,0
0,0,0,0,0,-3,-4,2,-0.334465195,0
0,-27.5,-42,-1,-27,-3,4,11,-0.18452381,0
0,-3,-17.41666667,-0.5,-85.25,-1,2,-1,-0.094117647,1
-0.133333333,23.93333333,28.06666667,-0.4,21.26666667,-1,-1,0,0.063858696,1
0,-34.5,-23.4,0.5,71.9,-1,-3,8,-0.283643892,0
0.5,29.7,28.5,-0.1,-46.4,0,-3,8,0.068333333,0
1,16,5,-1,-58,-3,0,1,0.119047619,0
0.4,9.8,9.6,-0.4,-49.8,2,0,-7,-0.05664488,1
0,-8.8,-25,0.4,-96.8,-3,-3,-1,0.099702381,1
0.2,1.133333333,-3.2,-0.466666667,46.13333333,0,-1,-1,-0.058823529,0
0,16.66666667,64.8,0.933333333,247.9333333,3,1,-2,-0.074074074,1
0.333333333,15.46666667,6,-3.6,-256,2,2,4,-0.033333333,0
0.166666667,22,16.16666667,1.5,-5.333333333,0,0,1,-0.19047619,1
0,0,0,0,0,0,3,-8,0.082352941,1
0.5,-10,-34.5,-2,-231.5,2,2,-3,-0.066666667,0
0,-39.8,7.6,-0.8,90,-5,-12,8,-0.085517241,0
0.8,12.4,-34.8,-2,-387.2,-4,2,-5,0.012820513,1
0.5,15,6,0,118,1,-2,-4,0.209339775,1
-0.8,29.2,37.2,-0.4,-8.6,-2,1,1,-0.02707137,1
-0.1,-23.1,-25.4,0,42.7,-1,4,9,0.014992504,0
0,-19.8,-31.6,-1,-25.4,-2,0,10,-0.085714286,1
-0.2,-14,13.4,0.2,173.8,1,1,-2,0.042635659,1
0.5,-20.25,-20.33333333,-0.75,0.75,-3,-3,-2,0.021164021,1
0.4,-17,-23.6,0.6,74.8,0,2,-2,-0.021294021,0
0,-5.6,9.6,1.6,94.2,2,2,-1,-0.155555556,0
0,-8,-15,3,112,3,6,2,-0.2,0
-0.4,17.6,11.6,0.6,11.6,2,2,8,-0.014799154,0
-1,-28.2,-40.8,2.2,11.6,5,7,7,-0.010752688,1
-0.2,-14,-71.4,-2,-184.2,-4,-5,-2,-0.053470919,0
-0.4,-1.4,13.6,3,197.6,-1,0,5,0.039848197,1
-0.35,26.5,31.2,0.75,32.85,-3,-2,2,0.006613757,1
1,0.666666667,2.666666667,-0.333333333,-68.66666667,1,1,1,0.063492063,0
0.2,6.6,6.6,1.6,83.2,-1,2,5,0.046153846,0
0,22.6,14.2,-0.8,-124.2,2,-2,5,0.176470588,0
-0.333333333,-59.66666667,-60.83333333,0,-19,-3,-3,9,0.228571429,0
0.5,10,-27,-5.5,-499.5,-4,-1,5,-0.301282051,0
-0.4,-31.2,-36.4,-0.6,-124,-2,-4,6,-0.076470588,0
0.2,-2.4,14.2,0.2,260.4,0,3,6,0.05,0
0.8,63.4,69.9,0.3,11.1,4,2,-4,0.149122807,1
0.133333333,-6.8,-40.4,-1.333333333,-237,1,3,-2,-0.085714286,0
-0.4,-26.4,-22,1,97.6,-1,-1,-2,-0.015,0
0.6,36.1,70.4,0.6,38.1,2,1,2,0.08,0
0,4.8,12.4,0,-44.8,-1,0,-6,-0.020380435,0
1.5,-18.5,-24,-0.5,-120.5,-3,-3,-8,-0.072261072,1
0.666666667,-14.83333333,-18.66666667,-0.5,-66.66666667,-2,0,-3,0.052188552,1
0,0,0,0,0,-3,-5,-1,0.046153846,0
-1,10,-7.333333333,-1,-198.6666667,1,0,3,0.025641026,1
-0.4,-6,-4.8,0,149.8,1,3,-11,0.281609195,1
0,-38,-57,-1,-60,0,-3,2,-0.125,0
0,0,0,0,0,7,4,0,0.113636364,1
0,-2,67.66666667,10.33333333,483,-2,-1,-1,0.258373206,1
0.4,19.4,3.4,-1,-55.8,5,1,5,-0.161764706,1
0.2,-15.6,-12.2,2.4,89.6,0,0,13,-0.027777778,0
-0.4,31.2,46,0.4,26,0,-3,3,0.015151515,0
0.2,3.533333333,-6.666666667,-4.8,-134.6,-4,-6,9,-0.087962963,0
0,4.2,17.2,-1.2,-53,2,1,-4,0.039215686,1
0.083333333,-13.5,-13,0.166666667,21.16666667,1,3,-2,-0.118894009,1
-0.05,16.5,-1.9,-0.85,-123.05,4,-1,-5,-0.059220779,0
0.4,33.4,36.4,0.8,69.6,-4,-7,5,0.181372549,1
0.6,11.9,17.3,0.4,16.7,1,-1,3,0.028735632,1
0.4,-24.05,-57.2,-0.35,-109.45,1,1,-1,-0.106655974,0
0,0,0,0,0,-2,-7,-3,0.070291777,1
0,0,0,0,0,-4,-7,-3,-0.031620553,1
0.2,11.6,-5.8,-0.6,-43.4,-1,3,2,-0.270527859,0
0,18,8.5,0.5,7.25,2,2,-6,-0.02006689,0
0.333333333,-47,-79,0.333333333,-337.6666667,1,3,-5,-0.13377193,0
0.25,-10.75,-19,-1,-8.75,-3,8,3,-0.208333333,1
0,-8.4,-33.4,-1.2,-143.4,0,-1,1,-0.205741627,1
-1,24,89,4,580,1,5,-3,0.25,1
0.5,14.75,3.25,-1,-44.75,-4,-5,2,0.058823529,1
0,4.8,-7.8,-0.4,79.2,4,4,0,0.101584343,1
-0.4,4,16,-0.6,-32.8,-1,1,3,-0.025939177,0
0.2,37,29.4,-1,-141.8,-4,-5,-7,0.00931677,1
-1.25,-27.4,-23.6,1.6,151.35,2,1,12,0.061764706,1
0,-0.2,18.4,0,60.4,4,-2,5,0.038461538,0
0.2,-18.8,-30.4,-2.8,-230,3,5,2,-0.074660633,1
0,-34.25,-31.75,-1,-110,-1,1,4,-0.053030303,1
0.666666667,-9.333333333,19.66666667,-1,106.6666667,-1,-1,11,-0.05,0
-0.2,4.6,-0.2,-3.8,-218.4,5,3,3,-0.054285714,1
0,-5.2,-40.4,-0.6,-140.6,3,0,1,-0.143137255,0
0.2,16.4,25.2,1.6,153.4,-3,-1,7,-0.093939394,1
0,13.5,-9.1,-0.6,-34.1,1,3,14,0.050709939,0
0,-3.25,29.25,3.5,210.75,-6,-4,4,0.067226891,1
0,16,26,0,7,2,3,-1,-0.07239819,0
0,0,0,0,0,-1,-5,-4,-0.003134796,1
-0.4,-18.4,-18.2,-0.6,60.8,2,1,0,-0.046583851,1
0,43.5,113,0,331,2,2,7,-0.31884058,0
0.2,11.6,5.8,0,34.8,3,5,2,0.034759358,1
-0.333333333,-17.06666667,-47.66666667,-0.466666667,-8.466666667,0,-1,6,-0.143522833,0
0.2,-9.6,-16.2,-4,-282,3,4,7,0.073426573,0
0.6,-5.2,-11.2,-1.6,-170,2,0,-2,0.042590949,0
-0.4,7.8,-10.2,-0.6,-89.6,-4,-3,6,0.047619048,0
-0.4,-7.8,-0.8,0.5,55.3,-5,-3,-2,0.127090301,0
0.2,12,-3,0.4,18,2,4,2,0.020833333,1
0,26.4,25.8,1.6,158.4,-3,-5,-3,-0.090277778,0
0.6,-4.4,-16.6,-0.2,-24.4,2,-2,1,-0.008928571,1
-0.2,38,20.4,-2,-227.4,-2,-1,-3,0.166007905,0
0,0,0,0,0,4,0,-1,0.166666667,1
0,-59,-104,1,-7,-1,5,5,-0.020833333,0
0,11.8,4,0.4,64.8,5,7,-11,0.225835592,0
0.2,-17.6,-22.4,-1.4,-93.6,1,7,-7,-0.045955882,1
0.2,-6.6,7.6,-0.6,61,4,6,-6,0.093093093,1
0,11.91666667,4.916666667,1.75,-20.58333333,-2,-1,-4,-0.103508772,1
-0.75,0.85,50.05,4.4,115.85,2,1,2,-0.038095238,0
0,-6.25,-49.25,0.75,16.75,-1,4,-7,0.228110599,1
0.666666667,-10,-22,-5,-361,0,-4,-2,-0.150635209,0
-0.5,16.25,12.25,-1.5,-171,1,-2,0,0.11352657,1
0,-6.8,-11.4,-0.6,64.6,0,-1,1,-0.081730769,1
0,-38.75,-39.25,0.75,177.25,-1,-1,5,0.011666667,0
0,-9,52,-1,-13,0,-2,5,-0.047619048,1
0,-14.6,-11.2,0.8,63.2,-4,1,5,-0.00952381,0
0.2,-18.75,-23.55,5.2,293.25,1,-1,-3,0.16722408,1
-0.2,-9.4,-19.6,-0.6,-83.8,0,0,2,0.001851852,1
0.333333333,10.33333333,-9.333333333,0,-14,2,-6,-4,0.189473684,1
-0.8,-13.6,-13.8,0.8,46,2,-1,3,0.026397516,0
0,19,6.4,0,-22.4,-1,-1,6,0.039872408,1
0,22.46666667,46.73333333,2.733333333,267.6666667,1,6,-4,0.020833333,1
0.4,2,-14.1,-3,-334.4,0,2,9,-0.031358885,0
0.2,-5.2,-17,-0.4,-14.4,3,5,6,0.177777778,0
0,-48,-72,-2,139,0,-2,-4,0.295238095,1
0.5,-3.5,-2,0.5,93,2,6,-9,0.108333333,1
0.25,-19,-22,-0.5,33.25,3,1,1,-0.261904762,0
0.2,34.6,25,-0.2,-50.6,3,3,-8,-0.093406593,1
0,55,54,-2.25,-21.25,-1,-2,-2,0.099137931,1
0.2,-7.8,-9,1.4,252,-2,-2,-4,0.079761905,1
2.8,-22.6,-40.2,-2.4,-151.8,-2,0,2,-0.14619883,0
-0.2,1.4,5.2,-0.8,-104,-1,3,-10,0.095959596,0
-0.333333333,12.33333333,28.16666667,0.5,98.16666667,-3,0,2,0.069518717,1
0,18.13333333,15.26666667,-1.733333333,-159.9333333,1,-5,4,0.041666667,1
0,-1.4,27,0.6,266.6,1,0,5,-0.048648649,1
-0.5,12.3,27.9,2.2,171.6,3,4,11,0,0
0,17.6,-20.26666667,0.333333333,212.6666667,0,-1,2,0.007936508,0
0.5,-33,-34.5,0,42.5,0,1,0,0.055335968,1
0,15.5,33.5,2.5,254.5,0,1,-6,0.13030303,0
-0.2,-31,13.4,1.2,204.4,0,3,2,0.1,1
0,77.4,58.4,-1.8,-93.4,5,3,4,0.12775842,1
-0.6,-45.2,-18.8,2,451.8,2,-2,7,0.044871795,1
