Date,Weight,Link,Round,Time
"June 14, 2025",Flyweight,http://ufcstats.com/fight-details/b39b8ff0d7de211a,2,0:11
"June 14, 2025",Bantamweight,http://ufcstats.com/fight-details/59c4fdb3c0673066,3,5:00
"June 14, 2025",Welterweight,http://ufcstats.com/fight-details/2ae7404681deb3b3,3,4:03
"June 14, 2025",Women's Flyweight,http://ufcstats.com/fight-details/ab325ea526824723,3,5:00
"June 07, 2025",Bantamweight,http://ufcstats.com/fight-details/e61d83e4e1f9c4d7,3,4:42
"June 07, 2025",Women's Bantamweight,http://ufcstats.com/fight-details/81b84b34f0357fa5,2,4:55
"June 07, 2025",Middleweight,http://ufcstats.com/fight-details/e28e829800466aca,3,5:00
"June 07, 2025",Bantamweight,http://ufcstats.com/fight-details/df5dac45fc585fb0,3,5:00
"June 07, 2025",Welterweight,http://ufcstats.com/fight-details/2129acab2280bd29,2,1:03
"June 07, 2025",Flyweight,http://ufcstats.com/fight-details/b6a87389bdc36a00,3,4:01
"June 07, 2025",Light Heavyweight,http://ufcstats.com/fight-details/01100a90b584215d,1,3:25
"June 07, 2025",Heavyweight,http://ufcstats.com/fight-details/ac977a0389682124,3,5:00
"June 07, 2025",Welterweight,http://ufcstats.com/fight-details/f0488a4486a64af0,3,5:00
"June 07, 2025",Women's Flyweight,http://ufcstats.com/fight-details/d078e9046aa86307,3,5:00
"June 07, 2025",Featherweight,http://ufcstats.com/fight-details/9f4a0de31375ba04,1,0:28
"June 07, 2025",Lightweight,http://ufcstats.com/fight-details/2e4064e0e6d4d92e,3,5:00
"June 07, 2025",Lightweight,http://ufcstats.com/fight-details/0e8599eca8ccfa32,3,5:00
"May 31, 2025",Lightweight,http://ufcstats.com/fight-details/212527d462690304,3,5:00
"May 31, 2025",Welterweight,http://ufcstats.com/fight-details/305d8c85b35a7d4e,1,3:16
"May 31, 2025",Light Heavyweight,http://ufcstats.com/fight-details/7aaa810540132a4b,1,1:50
"May 31, 2025",Women's Featherweight,http://ufcstats.com/fight-details/106918bfbe24335d,3,5:00
"May 31, 2025",Middleweight,http://ufcstats.com/fight-details/ad68450307a21ab1,3,5:00
"May 31, 2025",Flyweight,http://ufcstats.com/fight-details/baa2ee0bf7f97079,3,5:00
"May 31, 2025",Lightweight,http://ufcstats.com/fight-details/2521fed000747f47,1,1:39
"May 31, 2025",Lightweight,http://ufcstats.com/fight-details/ae89ba793121fe0c,3,5:00
"May 31, 2025",Women's Strawweight,http://ufcstats.com/fight-details/73240bea13ed5e71,3,5:00
"May 17, 2025",Welterweight,http://ufcstats.com/fight-details/a81ad236a2f221f2,1,3:39
"May 17, 2025",Lightweight,http://ufcstats.com/fight-details/dcb27eef6441268c,3,5:00
"May 17, 2025",Middleweight,http://ufcstats.com/fight-details/b3044bf646306e7f,3,5:00
"May 17, 2025",Featherweight,http://ufcstats.com/fight-details/fe2acfdaaaec3dba,3,5:00
"May 17, 2025",Lightweight,http://ufcstats.com/fight-details/a9a6cca4bbf7a5db,2,3:43
"May 17, 2025",Lightweight,http://ufcstats.com/fight-details/8ba31cf0b3164b72,1,3:37
"May 17, 2025",Featherweight,http://ufcstats.com/fight-details/d6e2bc6e6c0cc4fe,1,2:54
"May 17, 2025",Women's Bantamweight,http://ufcstats.com/fight-details/f75fe8b384b0db11,2,4:59
"May 17, 2025",Women's Strawweight,http://ufcstats.com/fight-details/66887532be2de5ee,2,0:30
"May 17, 2025",Flyweight,http://ufcstats.com/fight-details/18a7dc86279066f8,1,2:26
"May 17, 2025",Women's Strawweight,http://ufcstats.com/fight-details/afdd95ae7b7cdb0c,3,5:00
"May 10, 2025",Welterweight,http://ufcstats.com/fight-details/b873c116e39c9920,5,5:00
"May 10, 2025",Women's Flyweight,http://ufcstats.com/fight-details/9e9d1764a015f313,5,5:00
"May 10, 2025",Featherweight,http://ufcstats.com/fight-details/891b2faf1bff38ee,3,5:00
"May 10, 2025",Women's Flyweight,http://ufcstats.com/fight-details/0f53eb509d0ffeb9,3,5:00
"May 10, 2025",Lightweight,http://ufcstats.com/fight-details/c7190cd03e53fb61,2,2:35
"May 10, 2025",Welterweight,http://ufcstats.com/fight-details/2521234a4bf7c615,2,0:26
"May 10, 2025",Women's Flyweight,http://ufcstats.com/fight-details/4db2d86ebe8c8abd,1,2:40
"May 10, 2025",Light Heavyweight,http://ufcstats.com/fight-details/c812457a810dde39,3,5:00
"May 10, 2025",Light Heavyweight,http://ufcstats.com/fight-details/99aa1f28e22bb6dd,3,5:00
"May 10, 2025",Middleweight,http://ufcstats.com/fight-details/6ecfa439ef900bcc,1,1:27
"May 10, 2025",Featherweight,http://ufcstats.com/fight-details/0e0a4282cd6c86d7,3,5:00
"May 10, 2025",Bantamweight,http://ufcstats.com/fight-details/c20bd12ae7f04eff,1,1:04
"May 03, 2025",Bantamweight,http://ufcstats.com/fight-details/9b3bade95e1dd484,2,4:08
"May 03, 2025",Middleweight,http://ufcstats.com/fight-details/380242601a2c5991,2,1:53
"May 03, 2025",Welterweight,http://ufcstats.com/fight-details/191ee545160a4e09,3,1:12
"May 03, 2025",Bantamweight,http://ufcstats.com/fight-details/5ce29056e0cd2df9,3,5:00
"May 03, 2025",Bantamweight,http://ufcstats.com/fight-details/6ccd10adc968e1f0,3,5:00
"May 03, 2025",Lightweight,http://ufcstats.com/fight-details/9039959b41901412,3,5:00
"May 03, 2025",Women's Bantamweight,http://ufcstats.com/fight-details/2707dc2245335cc1,3,5:00
"May 03, 2025",Middleweight,http://ufcstats.com/fight-details/77ed474dfc5359ea,1,2:44
"May 03, 2025",Women's Strawweight,http://ufcstats.com/fight-details/6e26a6293ea6ba62,2,2:07
"May 03, 2025",Bantamweight,http://ufcstats.com/fight-details/97b32ff27fd457a8,2,1:54
"May 03, 2025",Heavyweight,http://ufcstats.com/fight-details/c445401709421fa4,3,5:00
"May 03, 2025",Women's Flyweight,http://ufcstats.com/fight-details/469f887278324e63,3,5:00
"April 26, 2025",Welterweight,http://ufcstats.com/fight-details/633f4b5ec767769d,5,5:00
"April 26, 2025",Light Heavyweight,http://ufcstats.com/fight-details/a526a72ade275f46,1,4:03
"April 26, 2025",Featherweight,http://ufcstats.com/fight-details/4072abf0b0c179f2,3,5:00
"April 26, 2025",Middleweight,http://ufcstats.com/fight-details/9bbd45774fb4a6eb,3,5:00
"April 26, 2025",Welterweight,http://ufcstats.com/fight-details/fbf83609dc96f32e,2,1:39
"April 26, 2025",Middleweight,http://ufcstats.com/fight-details/62fbdd4f0bcd3c2a,1,4:54
"April 26, 2025",Flyweight,http://ufcstats.com/fight-details/d8d22dcc1f6912e7,3,5:00
"April 26, 2025",Lightweight,http://ufcstats.com/fight-details/97770b38df67b276,3,5:00
"April 26, 2025",Featherweight,http://ufcstats.com/fight-details/6f3cb7ce84185dd3,3,5:00
"April 26, 2025",Bantamweight,http://ufcstats.com/fight-details/7d51649373d42571,3,5:00
"April 26, 2025",Bantamweight,http://ufcstats.com/fight-details/c2c20a04a78d9143,1,1:59
"April 26, 2025",Women's Strawweight,http://ufcstats.com/fight-details/e7b3ca036835b7c2,2,1:49
"April 26, 2025",Featherweight,http://ufcstats.com/fight-details/23201d09a78d446d,2,3:55
"April 26, 2025",Women's Bantamweight,http://ufcstats.com/fight-details/7fd6770fe2d4f258,1,2:31
"April 12, 2025",Featherweight,http://ufcstats.com/fight-details/e733f148060bef2a,5,5:00
"April 12, 2025",Lightweight,http://ufcstats.com/fight-details/d05cb4c4135ce402,3,3:07
"April 12, 2025",Featherweight,http://ufcstats.com/fight-details/d3be5a4e0ec273e2,3,5:00
"April 12, 2025",Featherweight,http://ufcstats.com/fight-details/8c540eb4afe8c43e,2,3:52
"April 12, 2025",Light Heavyweight,http://ufcstats.com/fight-details/b2d731415bd367df,1,2:24
"April 12, 2025",Featherweight,http://ufcstats.com/fight-details/fc43d60cbd6b0e6a,3,1:12
"April 12, 2025",Women's Strawweight,http://ufcstats.com/fight-details/0eccebee160137b1,3,5:00
"April 12, 2025",Lightweight,http://ufcstats.com/fight-details/11eb27a1ac74d225,3,5:00
"April 12, 2025",Featherweight,http://ufcstats.com/fight-details/08e7a39eb7482ebf,1,4:15
"April 12, 2025",Middleweight,http://ufcstats.com/fight-details/4bbda6c1f6cf9d4e,1,2:49
"April 12, 2025",Flyweight,http://ufcstats.com/fight-details/fd98843926965cbd,3,5:00
"April 12, 2025",Middleweight,http://ufcstats.com/fight-details/b87d6f71d901355b,2,3:16
"April 12, 2025",Women's Bantamweight,http://ufcstats.com/fight-details/0e71e69359db4d1e,2,1:52
"April 05, 2025",Featherweight,http://ufcstats.com/fight-details/86a1be10255eea4e,5,5:00
"April 05, 2025",Featherweight,http://ufcstats.com/fight-details/a160e94fdb66de17,3,5:00
"April 05, 2025",Bantamweight,http://ufcstats.com/fight-details/fc3825dd1b67e39d,2,3:48
"April 05, 2025",Middleweight,http://ufcstats.com/fight-details/0c80eef2f4570543,3,5:00
"April 05, 2025",Flyweight,http://ufcstats.com/fight-details/de9422207df2de64,2,1:54
"April 05, 2025",Middleweight,http://ufcstats.com/fight-details/d1368ca941c1fefc,3,5:00
"April 05, 2025",Women's Flyweight,http://ufcstats.com/fight-details/76641669c1607b7a,1,4:13
"April 05, 2025",Welterweight,http://ufcstats.com/fight-details/58811a4e36c53b89,1,5:00
"April 05, 2025",Women's Strawweight,http://ufcstats.com/fight-details/fd088ce1481315a5,3,5:00
"April 05, 2025",Bantamweight,http://ufcstats.com/fight-details/4b1aec2395ebca14,3,5:00
"April 05, 2025",Heavyweight,http://ufcstats.com/fight-details/96cc199d78732d11,3,5:00
"April 05, 2025",Women's Strawweight,http://ufcstats.com/fight-details/cca4d763b1c6de0a,3,5:00
"March 29, 2025",Flyweight,http://ufcstats.com/fight-details/33e301872e2b5680,5,5:00
"March 29, 2025",Lightweight,http://ufcstats.com/fight-details/8fc8d66ad0074ab0,1,1:45
"March 29, 2025",Flyweight,http://ufcstats.com/fight-details/ab4a91a59c01d6b6,1,2:30
"March 29, 2025",Bantamweight,http://ufcstats.com/fight-details/0f20c1d7c44fa5fe,3,5:00
"March 29, 2025",Bantamweight,http://ufcstats.com/fight-details/55376d5c205fa844,1,4:38
"March 29, 2025",Flyweight,http://ufcstats.com/fight-details/5ba7dd466e30169f,3,5:00
"March 29, 2025",Middleweight,http://ufcstats.com/fight-details/64fe6e61a24dbf39,1,3:32
"March 29, 2025",Featherweight,http://ufcstats.com/fight-details/41cdbcc0f3635b8f,3,5:00
"March 29, 2025",Women's Strawweight,http://ufcstats.com/fight-details/7efca050bc7be8ac,3,5:00
"March 29, 2025",Lightweight,http://ufcstats.com/fight-details/7e3fc760b26b6ae4,3,5:00
"March 29, 2025",Featherweight,http://ufcstats.com/fight-details/e2e2537a345367d4,1,4:06
"March 29, 2025",Lightweight,http://ufcstats.com/fight-details/9f66d450af690df5,3,5:00
"March 22, 2025",Welterweight,http://ufcstats.com/fight-details/371ed8497799998e,4,1:39
"March 22, 2025",Light Heavyweight,http://ufcstats.com/fight-details/6d9ea9f436ed354d,3,5:00
"March 22, 2025",Welterweight,http://ufcstats.com/fight-details/96c6be6b22385967,3,5:00
"March 22, 2025",Women's Strawweight,http://ufcstats.com/fight-details/b5b4b69bccb9ff4a,1,4:32
"March 22, 2025",Lightweight,http://ufcstats.com/fight-details/8e6640c007ad603d,2,3:42
"March 22, 2025",Featherweight,http://ufcstats.com/fight-details/9779eb1aae1d4654,3,5:00
"March 22, 2025",Lightweight,http://ufcstats.com/fight-details/2a1071689c3af9df,3,5:00
"March 22, 2025",Flyweight,http://ufcstats.com/fight-details/e5a88f5c686173c4,3,5:00
"March 22, 2025",Heavyweight,http://ufcstats.com/fight-details/dd229687cb62c871,3,5:00
"March 22, 2025",Middleweight,http://ufcstats.com/fight-details/8af2b589d5e9c1ae,3,5:00
"March 22, 2025",Women's Strawweight,http://ufcstats.com/fight-details/a693622ad8c0d672,2,3:22
"March 22, 2025",Bantamweight,http://ufcstats.com/fight-details/1b02588149d126bf,3,5:00
"March 22, 2025",Lightweight,http://ufcstats.com/fight-details/265dbd9be8caa7de,3,5:00
"March 15, 2025",Middleweight,http://ufcstats.com/fight-details/67f7163e536d62e2,5,5:00
"March 15, 2025",Welterweight,http://ufcstats.com/fight-details/c83133ee114945ed,2,2:19
"March 15, 2025",Lightweight,http://ufcstats.com/fight-details/d8f40b82364b6411,3,5:00
"March 15, 2025",Bantamweight,http://ufcstats.com/fight-details/ab1aa23060d4e87b,2,4:09
"March 15, 2025",Light Heavyweight,http://ufcstats.com/fight-details/e56403718205b494,2,1:28
"March 15, 2025",Featherweight,http://ufcstats.com/fight-details/36db86c39ed09997,1,3:09
"March 15, 2025",Heavyweight,http://ufcstats.com/fight-details/74bc22b367cca118,2,4:48
"March 15, 2025",Bantamweight,http://ufcstats.com/fight-details/29d9c5a3f2b78903,3,5:00
"March 15, 2025",Bantamweight,http://ufcstats.com/fight-details/cb3eb07b7152366e,1,3:16
"March 15, 2025",Women's Strawweight,http://ufcstats.com/fight-details/5fa6543868367f4b,3,5:00
"March 15, 2025",Flyweight,http://ufcstats.com/fight-details/5d8af316413ea2f7,3,3:05
"March 15, 2025",Women's Bantamweight,http://ufcstats.com/fight-details/1c62a7444808d97f,1,2:46
"March 15, 2025",Women's Flyweight,http://ufcstats.com/fight-details/a8f8245096eaf0cd,1,1:40
"March 08, 2025",Light Heavyweight,http://ufcstats.com/fight-details/9e05fe95a4fc63bc,5,5:00
"March 08, 2025",Lightweight,http://ufcstats.com/fight-details/a2f31cf3a28a7730,3,5:00
"March 08, 2025",Lightweight,http://ufcstats.com/fight-details/a3cd6a65aaa9f104,1,2:29
"March 08, 2025",Women's Strawweight,http://ufcstats.com/fight-details/79f1c9f97d83ec83,3,5:00
"March 08, 2025",Lightweight,http://ufcstats.com/fight-details/231968c02cdfe65e,1,2:07
"March 08, 2025",Flyweight,http://ufcstats.com/fight-details/af3e43049bc86fe9,3,5:00
"March 08, 2025",Middleweight,http://ufcstats.com/fight-details/e61cb905f6152183,2,4:27
"March 08, 2025",Welterweight,http://ufcstats.com/fight-details/cab4937435d081d0,1,4:16
"March 08, 2025",Featherweight,http://ufcstats.com/fight-details/19fe7177254802d1,3,5:00
"March 08, 2025",Middleweight,http://ufcstats.com/fight-details/96c2f85b46e98e91,3,5:00
"March 01, 2025",Flyweight,http://ufcstats.com/fight-details/9d8a37f130db13e5,3,2:16
"March 01, 2025",Middleweight,http://ufcstats.com/fight-details/6bdf0756fb57aced,1,4:45
"March 01, 2025",Lightweight,http://ufcstats.com/fight-details/061990783b9bdb36,3,5:00
"March 01, 2025",Featherweight,http://ufcstats.com/fight-details/0dfdc94c1da32e20,3,5:00
"March 01, 2025",Welterweight,http://ufcstats.com/fight-details/d6c3b730dc9f21a5,1,3:10
"March 01, 2025",Heavyweight,http://ufcstats.com/fight-details/a857acedb53ee959,2,0:39
"March 01, 2025",Featherweight,http://ufcstats.com/fight-details/dd1df7f5a54fd9fc,3,5:00
"March 01, 2025",Featherweight,http://ufcstats.com/fight-details/1de799f17556b501,3,5:00
"March 01, 2025",Women's Flyweight,http://ufcstats.com/fight-details/1ada4b9ee5810e0f,3,5:00
"March 01, 2025",Flyweight,http://ufcstats.com/fight-details/206b8c14546d71f1,3,5:00
"February 22, 2025",Bantamweight,http://ufcstats.com/fight-details/b959e2c1d16ff832,3,5:00
"February 22, 2025",Middleweight,http://ufcstats.com/fight-details/0cdca4c22b8d3ab5,3,5:00
"February 22, 2025",Catch Weight,http://ufcstats.com/fight-details/19c8092496e94b85,3,5:00
"February 22, 2025",Featherweight,http://ufcstats.com/fight-details/8ef7723b6a8b45e1,1,4:15
"February 22, 2025",Light Heavyweight,http://ufcstats.com/fight-details/c0d8a231d2f1d1af,3,5:00
"February 22, 2025",Light Heavyweight,http://ufcstats.com/fight-details/08763e87e10b9709,1,2:51
"February 22, 2025",Featherweight,http://ufcstats.com/fight-details/3ded9bfdfb75f39b,1,4:30
"February 22, 2025",Middleweight,http://ufcstats.com/fight-details/e011819e721c4a2a,2,3:24
"February 22, 2025",Bantamweight,http://ufcstats.com/fight-details/bc6d70ab959dce70,1,3:58
"February 22, 2025",Catch Weight,http://ufcstats.com/fight-details/615f7f894bafad82,2,4:13
"February 22, 2025",Middleweight,http://ufcstats.com/fight-details/e9dfc2f009a77a8d,2,0:33
"February 22, 2025",Light Heavyweight,http://ufcstats.com/fight-details/b6475543ab6d20c9,1,2:12
"February 15, 2025",Middleweight,http://ufcstats.com/fight-details/365e2d891b98b86d,4,0:21
"February 15, 2025",Featherweight,http://ufcstats.com/fight-details/68913a422f548ccc,3,5:00
"February 15, 2025",Middleweight,http://ufcstats.com/fight-details/f5386c98fea7f5d4,1,1:35
"February 15, 2025",Lightweight,http://ufcstats.com/fight-details/ce1436a9b58902a7,1,5:00
"February 15, 2025",Middleweight,http://ufcstats.com/fight-details/875b249ebe45a66b,3,5:00
"February 15, 2025",Featherweight,http://ufcstats.com/fight-details/2a493f15e079a7ff,1,2:58
"February 15, 2025",Women's Strawweight,http://ufcstats.com/fight-details/f4817d5cbe9be532,3,5:00
"February 15, 2025",Flyweight,http://ufcstats.com/fight-details/2ae33fce63a75df9,3,5:00
"February 15, 2025",Welterweight,http://ufcstats.com/fight-details/7b9f169016746f81,2,4:58
"February 15, 2025",Bantamweight,http://ufcstats.com/fight-details/07b357090cc91c2c,3,5:00
"February 15, 2025",Heavyweight,http://ufcstats.com/fight-details/3b2a24db4eeaeede,1,1:17
"February 15, 2025",Women's Bantamweight,http://ufcstats.com/fight-details/58668a0736602842,3,5:00
"February 08, 2025",Middleweight,http://ufcstats.com/fight-details/d13849f49f99bf01,5,5:00
"February 08, 2025",Women's Strawweight,http://ufcstats.com/fight-details/03c2a836d033be8f,5,5:00
"February 08, 2025",Heavyweight,http://ufcstats.com/fight-details/8435f90fbd50c7a5,1,0:35
"February 08, 2025",Light Heavyweight,http://ufcstats.com/fight-details/de85ef2fd4769070,3,5:00
"February 08, 2025",Welterweight,http://ufcstats.com/fight-details/4ce53d8a26693f06,3,5:00
"February 08, 2025",Featherweight,http://ufcstats.com/fight-details/c35a53be30bfd066,3,2:06
"February 08, 2025",Lightweight,http://ufcstats.com/fight-details/64641156360b1b81,3,5:00
"February 08, 2025",Women's Flyweight,http://ufcstats.com/fight-details/946cae1beed2baec,3,5:00
"February 08, 2025",Bantamweight,http://ufcstats.com/fight-details/c7fadbdfdc14c282,3,5:00
"February 08, 2025",Lightweight,http://ufcstats.com/fight-details/1f70a4516a70abf2,3,5:00
"February 08, 2025",Welterweight,http://ufcstats.com/fight-details/8bc8bb0021337de7,3,5:00
"February 08, 2025",Lightweight,http://ufcstats.com/fight-details/4218d1d1ce6d322c,1,0:19
"February 01, 2025",Middleweight,http://ufcstats.com/fight-details/85e79748b75eb30e,2,0:30
"February 01, 2025",Middleweight,http://ufcstats.com/fight-details/426e7a3de68117b0,3,5:00
"February 01, 2025",Heavyweight,http://ufcstats.com/fight-details/3c00f34f20c8a189,3,5:00
"February 01, 2025",Bantamweight,http://ufcstats.com/fight-details/70b8dca3addcf4de,3,5:00
"February 01, 2025",Lightweight,http://ufcstats.com/fight-details/775788423f5eeb99,3,5:00
"February 01, 2025",Featherweight,http://ufcstats.com/fight-details/940f586104bf8bc8,3,5:00
"February 01, 2025",Heavyweight,http://ufcstats.com/fight-details/43bbaf06603b0f0c,1,3:12
"February 01, 2025",Lightweight,http://ufcstats.com/fight-details/e97e71a593e4c28d,1,2:01
"February 01, 2025",Women's Flyweight,http://ufcstats.com/fight-details/91bf33ada75d6061,3,5:00
"February 01, 2025",Featherweight,http://ufcstats.com/fight-details/750257171ad29a2c,2,4:22
"February 01, 2025",Heavyweight,http://ufcstats.com/fight-details/984ce1062186f3ce,3,5:00
"January 18, 2025",Lightweight,http://ufcstats.com/fight-details/daef1691c7d6b1e4,1,4:05
