fighterid,link
2310,http://ufcstats.com/fighter-details/d8022d5526b1d937
2311,http://ufcstats.com/fighter-details/7c0847d3854a95f2
2312,http://ufcstats.com/fighter-details/817e0bdf08efce2e
2313,http://ufcstats.com/fighter-details/e091482fa6648261
2314,http://ufcstats.com/fighter-details/8caca5857ce0e30b
2315,http://ufcstats.com/fighter-details/663b76da637402c3
2316,http://ufcstats.com/fighter-details/4908c5ee68a50ee5
2317,http://ufcstats.com/fighter-details/6ef58dabef8beb15
2318,http://ufcstats.com/fighter-details/b14a68c533f4a4aa
2319,http://ufcstats.com/fighter-details/d814f5192e58fb2f
2320,http://ufcstats.com/fighter-details/b5ea750025697880
2321,http://ufcstats.com/fighter-details/84a067c46306a737
2322,http://ufcstats.com/fighter-details/0597a4528ebd1307
2323,http://ufcstats.com/fighter-details/7215953cd5c6254d
2324,http://ufcstats.com/fighter-details/6aa1cbc1466e9a0b
2325,http://ufcstats.com/fighter-details/388abbf8832b5adf
2326,http://ufcstats.com/fighter-details/7b6e40a73b567072
2327,http://ufcstats.com/fighter-details/275cafc9de131c83
2328,http://ufcstats.com/fighter-details/6776260cb0aef647
2329,http://ufcstats.com/fighter-details/43612456979e5d5e
2330,http://ufcstats.com/fighter-details/cbfd1d34356a004c
2331,http://ufcstats.com/fighter-details/e670f8cc2969a789
2332,http://ufcstats.com/fighter-details/821cd80aab70d5f9
2333,http://ufcstats.com/fighter-details/75bbd2206a15319f
2334,http://ufcstats.com/fighter-details/ad32471f01e7b1a5
2335,http://ufcstats.com/fighter-details/ea3ef6206c7907d5
2336,http://ufcstats.com/fighter-details/1ea8df62b3f8fea6
2337,http://ufcstats.com/fighter-details/63b65af1c5cb02cb
2338,http://ufcstats.com/fighter-details/bf41b5131545da12
2339,http://ufcstats.com/fighter-details/1209b5134401ca53
2340,http://ufcstats.com/fighter-details/15df64c02b6b0fde
2341,http://ufcstats.com/fighter-details/f3388d2cf7ab3f64
2342,http://ufcstats.com/fighter-details/a85998eb79650b2c
2343,http://ufcstats.com/fighter-details/83c6c3e0f8bde8ee
2344,http://ufcstats.com/fighter-details/e5c38954c006f15c
2345,http://ufcstats.com/fighter-details/c4b9296214f4c09c
2346,http://ufcstats.com/fighter-details/5b5b9c6f6f270369
2347,http://ufcstats.com/fighter-details/2067a177a2842fbf
2348,http://ufcstats.com/fighter-details/b369533a577fa97c
2349,http://ufcstats.com/fighter-details/712c4db78b9373d1
2350,http://ufcstats.com/fighter-details/d26934530dc5b248
2351,http://ufcstats.com/fighter-details/06f0ffa6446c5b6d
2352,http://ufcstats.com/fighter-details/af49a6c491ca22a3
2353,http://ufcstats.com/fighter-details/8c3f3c43c8ceb778
2354,http://ufcstats.com/fighter-details/155bfc7ed36622df
2355,http://ufcstats.com/fighter-details/429e7d3725852ce9
2356,http://ufcstats.com/fighter-details/0bc7e61d204f2137
2357,http://ufcstats.com/fighter-details/2549d63da9c456cb
2358,http://ufcstats.com/fighter-details/7d3caf0f96f1b33d
2359,http://ufcstats.com/fighter-details/4123fd4dcc1fe937
2360,http://ufcstats.com/fighter-details/21321cdfba797c52
2361,http://ufcstats.com/fighter-details/7342fcc41a4817fa
2362,http://ufcstats.com/fighter-details/f5ff7bcdcfeba3ad
2363,http://ufcstats.com/fighter-details/6888e31ce88f5b17
2364,http://ufcstats.com/fighter-details/62918a2118de08b2
2365,http://ufcstats.com/fighter-details/49efbdc6c9f650c4
2366,http://ufcstats.com/fighter-details/27fc9218a3653e3c
2367,http://ufcstats.com/fighter-details/2ee09ec2a0695eb9
2368,http://ufcstats.com/fighter-details/22d1e00e1aabb7c9
2369,http://ufcstats.com/fighter-details/e361e5c858af6ff1
2370,http://ufcstats.com/fighter-details/02e52b3a595f0786
2371,http://ufcstats.com/fighter-details/94609dd91731d428
2372,http://ufcstats.com/fighter-details/ce47f49e5c386a9c
2373,http://ufcstats.com/fighter-details/030f08370fd1c2bb
2374,http://ufcstats.com/fighter-details/6d7886b094b471ac
2375,http://ufcstats.com/fighter-details/782a2a17d3e38fdf
2376,http://ufcstats.com/fighter-details/453ee00c3e1ae9dd
